year,num,name,page_url,plain_url,pdf_url,legislation_type,act_type,page_url_available,plain_url_available,pdf_url_available
2014,30,Taxation of Pensions Act 2014,https://www.legislation.gov.uk/ukpga/2014/30/contents,https://www.legislation.gov.uk/ukpga/2014/30/contents?view=plain,https://www.legislation.gov.uk/ukpga/2014/30/pdfs/ukpga_20140030_en.pdf,UK Public General Acts,General,True,True,True
2014,29,Wales Act 2014,https://www.legislation.gov.uk/ukpga/2014/29/contents,https://www.legislation.gov.uk/ukpga/2014/29/contents?view=plain,https://www.legislation.gov.uk/ukpga/2014/29/pdfs/ukpga_20140029_en.pdf,UK Public General Acts,General,True,True,True
2014,28,Childcare Payments Act 2014,https://www.legislation.gov.uk/ukpga/2014/28/contents,https://www.legislation.gov.uk/ukpga/2014/28/contents?view=plain,https://www.legislation.gov.uk/ukpga/2014/28/pdfs/ukpga_20140028_en.pdf,UK Public General Acts,General,True,True,True
2014,27,Data Retention and Investigatory Powers Act 2014,https://www.legislation.gov.uk/ukpga/2014/27/contents,https://www.legislation.gov.uk/ukpga/2014/27/contents?view=plain,https://www.legislation.gov.uk/ukpga/2014/27/pdfs/ukpga_20140027_en.pdf,UK Public General Acts,General,True,True,True
2014,26,Finance Act 2014,https://www.legislation.gov.uk/ukpga/2014/26/contents,https://www.legislation.gov.uk/ukpga/2014/26/contents?view=plain,https://www.legislation.gov.uk/ukpga/2014/26/pdfs/ukpga_20140026_en.pdf,UK Public General Acts,General,True,True,True
2014,25,Supply and Appropriation (Main Estimates) Act 2014,https://www.legislation.gov.uk/ukpga/2014/25/contents,https://www.legislation.gov.uk/ukpga/2014/25/contents?view=plain,https://www.legislation.gov.uk/ukpga/2014/25/pdfs/ukpga_20140025_en.pdf,UK Public General Acts,General,True,True,True
2014,24,House of Lords Reform Act 2014,https://www.legislation.gov.uk/ukpga/2014/24/contents,https://www.legislation.gov.uk/ukpga/2014/24/contents?view=plain,https://www.legislation.gov.uk/ukpga/2014/24/pdfs/ukpga_20140024_en.pdf,UK Public General Acts,General,True,True,True
2014,23,Care Act 2014,https://www.legislation.gov.uk/ukpga/2014/23/contents,https://www.legislation.gov.uk/ukpga/2014/23/contents?view=plain,https://www.legislation.gov.uk/ukpga/2014/23/pdfs/ukpga_20140023_en.pdf,UK Public General Acts,General,True,True,True
2014,22,Immigration Act 2014,https://www.legislation.gov.uk/ukpga/2014/22/contents,https://www.legislation.gov.uk/ukpga/2014/22/contents?view=plain,https://www.legislation.gov.uk/ukpga/2014/22/pdfs/ukpga_20140022_en.pdf,UK Public General Acts,General,True,True,True
2014,21,Water Act 2014,https://www.legislation.gov.uk/ukpga/2014/21/contents,https://www.legislation.gov.uk/ukpga/2014/21/contents?view=plain,https://www.legislation.gov.uk/ukpga/2014/21/pdfs/ukpga_20140021_en.pdf,UK Public General Acts,General,True,True,True
2014,20,Defence Reform Act 2014,https://www.legislation.gov.uk/ukpga/2014/20/contents,https://www.legislation.gov.uk/ukpga/2014/20/contents?view=plain,https://www.legislation.gov.uk/ukpga/2014/20/pdfs/ukpga_20140020_en.pdf,UK Public General Acts,General,True,True,True
2014,19,Historic Environment Scotland Act 2014,https://www.legislation.gov.uk/asp/2014/19/contents,https://www.legislation.gov.uk/asp/2014/19/contents?view=plain,https://www.legislation.gov.uk/asp/2014/19/pdfs/asp_20140019_en.pdf,Acts of the Scottish Parliament,General,True,True,True
2014,19,Pensions Act 2014,https://www.legislation.gov.uk/ukpga/2014/19/contents,https://www.legislation.gov.uk/ukpga/2014/19/contents?view=plain,https://www.legislation.gov.uk/ukpga/2014/19/pdfs/ukpga_20140019_en.pdf,UK Public General Acts,General,True,True,True
2014,18,Courts Reform (Scotland) Act 2014,https://www.legislation.gov.uk/asp/2014/18/contents,https://www.legislation.gov.uk/asp/2014/18/contents?view=plain,https://www.legislation.gov.uk/asp/2014/18/pdfs/asp_20140018_en.pdf,Acts of the Scottish Parliament,General,True,True,True
2014,18,Intellectual Property Act 2014,https://www.legislation.gov.uk/ukpga/2014/18/contents,https://www.legislation.gov.uk/ukpga/2014/18/contents?view=plain,https://www.legislation.gov.uk/ukpga/2014/18/pdfs/ukpga_20140018_en.pdf,UK Public General Acts,General,True,True,True
2014,17,Disabled Persons' Parking Badges (Scotland) Act 2014,https://www.legislation.gov.uk/asp/2014/17/contents,https://www.legislation.gov.uk/asp/2014/17/contents?view=plain,https://www.legislation.gov.uk/asp/2014/17/pdfs/asp_20140017_en.pdf,Acts of the Scottish Parliament,General,True,True,True
2014,17,Gambling (Licensing and Advertising) Act 2014,https://www.legislation.gov.uk/ukpga/2014/17/contents,https://www.legislation.gov.uk/ukpga/2014/17/contents?view=plain,https://www.legislation.gov.uk/ukpga/2014/17/pdfs/ukpga_20140017_en.pdf,UK Public General Acts,General,True,True,True
2014,16,Revenue Scotland and Tax Powers Act 2014,https://www.legislation.gov.uk/asp/2014/16/contents,https://www.legislation.gov.uk/asp/2014/16/contents?view=plain,https://www.legislation.gov.uk/asp/2014/16/pdfs/asp_20140016_en.pdf,Acts of the Scottish Parliament,General,True,True,True
2014,16,Inheritance and Trustees' Powers Act 2014,https://www.legislation.gov.uk/ukpga/2014/16/contents,https://www.legislation.gov.uk/ukpga/2014/16/contents?view=plain,https://www.legislation.gov.uk/ukpga/2014/16/pdfs/ukpga_20140016_en.pdf,UK Public General Acts,General,True,True,True
2014,15,City of Edinburgh Council (Portobello Park) Act 2014,https://www.legislation.gov.uk/asp/2014/15/contents,https://www.legislation.gov.uk/asp/2014/15/contents?view=plain,https://www.legislation.gov.uk/asp/2014/15/pdfs/asp_20140015_en.pdf,Acts of the Scottish Parliament,General,True,True,True
2014,15,Deep Sea Mining Act 2014,https://www.legislation.gov.uk/ukpga/2014/15/contents,https://www.legislation.gov.uk/ukpga/2014/15/contents?view=plain,https://www.legislation.gov.uk/ukpga/2014/15/pdfs/ukpga_20140015_en.pdf,UK Public General Acts,General,True,True,True
2014,14,Housing (Scotland) Act 2014,https://www.legislation.gov.uk/asp/2014/14/contents,https://www.legislation.gov.uk/asp/2014/14/contents?view=plain,https://www.legislation.gov.uk/asp/2014/14/pdfs/asp_20140014_en.pdf,Acts of the Scottish Parliament,General,True,True,True
2014,14,Co-operative and Community Benefit Societies Act 2014,https://www.legislation.gov.uk/ukpga/2014/14/contents,https://www.legislation.gov.uk/ukpga/2014/14/contents?view=plain,https://www.legislation.gov.uk/ukpga/2014/14/pdfs/ukpga_20140014_en.pdf,UK Public General Acts,General,True,True,True
2014,13,Buildings (Recovery of Expenses) (Scotland) Act 2014,https://www.legislation.gov.uk/asp/2014/13/contents,https://www.legislation.gov.uk/asp/2014/13/contents?view=plain,https://www.legislation.gov.uk/asp/2014/13/pdfs/asp_20140013_en.pdf,Acts of the Scottish Parliament,General,True,True,True
2014,13,Northern Ireland (Miscellaneous Provisions) Act 2014,https://www.legislation.gov.uk/ukpga/2014/13/contents,https://www.legislation.gov.uk/ukpga/2014/13/contents?view=plain,https://www.legislation.gov.uk/ukpga/2014/13/pdfs/ukpga_20140013_en.pdf,UK Public General Acts,General,True,True,True
