year,num,name,page_url,plain_url,pdf_url,legislation_type,act_type,page_url_available,plain_url_available,pdf_url_available
1950,li,Gloucester Extension Act 1950,https://www.legislation.gov.uk/ukla/Geo6/14/51/contents/enacted,https://www.legislation.gov.uk/ukla/Geo6/14/51/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo6/14/51/pdfs/ukla_19500051_en.pdf,UK Local Acts,Local,True,True,True
1950,l,Thames Conservancy Act 1950,https://www.legislation.gov.uk/ukla/Geo6/14/50/contents/enacted,https://www.legislation.gov.uk/ukla/Geo6/14/50/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo6/14/50/pdfs/ukla_19500050_en.pdf,UK Local Acts,Local,True,True,True
1950,xlix,Lee Conservancy Catchment Board Act 1950,https://www.legislation.gov.uk/ukla/Geo6/14/49/contents/enacted,https://www.legislation.gov.uk/ukla/Geo6/14/49/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo6/14/49/pdfs/ukla_19500049_en.pdf,UK Local Acts,Local,True,True,True
1950,xlviii,Plymouth Extension Act 1950,https://www.legislation.gov.uk/ukla/Geo6/14/48/contents/enacted,https://www.legislation.gov.uk/ukla/Geo6/14/48/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo6/14/48/pdfs/ukla_19500048_en.pdf,UK Local Acts,Local,True,True,True
1950,xlvii,Dover Harbour Act 1950,https://www.legislation.gov.uk/ukla/Geo6/14/47/contents/enacted,https://www.legislation.gov.uk/ukla/Geo6/14/47/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo6/14/47/pdfs/ukla_19500047_en.pdf,UK Local Acts,Local,True,True,True
1950,xlvi,Cardiff Extension Act 1950,https://www.legislation.gov.uk/ukla/Geo6/14/46/contents/enacted,https://www.legislation.gov.uk/ukla/Geo6/14/46/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo6/14/46/pdfs/ukla_19500046_en.pdf,UK Local Acts,Local,True,True,True
1950,xlv,Ipswich Dock Act 1950,https://www.legislation.gov.uk/ukla/Geo6/14/45/contents/enacted,https://www.legislation.gov.uk/ukla/Geo6/14/45/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo6/14/45/pdfs/ukla_19500045_en.pdf,UK Local Acts,Local,True,True,True
1950,xliv,Wisbech Corporation Act 1950,https://www.legislation.gov.uk/ukla/Geo6/14/44/contents/enacted,https://www.legislation.gov.uk/ukla/Geo6/14/44/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo6/14/44/pdfs/ukla_19500044_en.pdf,UK Local Acts,Local,True,True,True
1950,xliii,Norwich Extension Act 1950,https://www.legislation.gov.uk/ukla/Geo6/14/43/contents/enacted,https://www.legislation.gov.uk/ukla/Geo6/14/43/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo6/14/43/pdfs/ukla_19500043_en.pdf,UK Local Acts,Local,True,True,True
1950,xlii,London County Council (General Powers) Act 1950,https://www.legislation.gov.uk/ukla/Geo6/14/42/contents/enacted,https://www.legislation.gov.uk/ukla/Geo6/14/42/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo6/14/42/pdfs/ukla_19500042_en.pdf,UK Local Acts,Local,True,True,True
1950,xli,Towyn Trewan Common Act 1950,https://www.legislation.gov.uk/ukla/Geo6/14/41/contents/enacted,https://www.legislation.gov.uk/ukla/Geo6/14/41/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo6/14/41/pdfs/ukla_19500041_en.pdf,UK Local Acts,Local,True,True,True
1950,xl,Doncaster Corporation Act 1950,https://www.legislation.gov.uk/ukla/Geo6/14/40/contents/enacted,https://www.legislation.gov.uk/ukla/Geo6/14/40/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo6/14/40/pdfs/ukla_19500040_en.pdf,UK Local Acts,Local,True,True,True
1950,39,Public Utilities Street Works Act 1950 (repealed 1.1.1993),https://www.legislation.gov.uk/ukpga/Geo6/14/39/contents,https://www.legislation.gov.uk/ukpga/Geo6/14/39/contents?view=plain,https://www.legislation.gov.uk/ukpga/Geo6/14/39/pdfs/ukpga_19500039_en.pdf,UK Public General Acts,General,True,True,True
1950,xxxix,London County Council (Woolwich Subsidences) Act 1950,https://www.legislation.gov.uk/ukla/Geo6/14/39/contents/enacted,https://www.legislation.gov.uk/ukla/Geo6/14/39/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo6/14/39/pdfs/ukla_19500039_en.pdf,UK Local Acts,Local,True,True,True
1950,38,Allotments (Scotland) Act 1950 (repealed),https://www.legislation.gov.uk/ukpga/Geo6/14/38/contents,https://www.legislation.gov.uk/ukpga/Geo6/14/38/contents?view=plain,https://www.legislation.gov.uk/ukpga/Geo6/14/38/pdfs/ukpga_19500038_en.pdf,UK Public General Acts,General,True,True,True
1950,xxxviii,Leyton Corporation Act 1950,https://www.legislation.gov.uk/ukla/Geo6/14/38/contents/enacted,https://www.legislation.gov.uk/ukla/Geo6/14/38/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo6/14/38/pdfs/ukla_19500038_en.pdf,UK Local Acts,Local,True,True,True
1950,37,Maintenance Orders Act 1950,https://www.legislation.gov.uk/ukpga/Geo6/14/37/contents,https://www.legislation.gov.uk/ukpga/Geo6/14/37/contents?view=plain,https://www.legislation.gov.uk/ukpga/Geo6/14/37/pdfs/ukpga_19500037_en.pdf,UK Public General Acts,General,True,True,True
1950,xxxvii,Dover Corporation Act 1950,https://www.legislation.gov.uk/ukla/Geo6/14/37/contents/enacted,https://www.legislation.gov.uk/ukla/Geo6/14/37/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo6/14/37/pdfs/ukla_19500037_en.pdf,UK Local Acts,Local,True,True,True
1950,36,Diseases of Animals Act 1950,https://www.legislation.gov.uk/ukpga/Geo6/14/36/contents/enacted,https://www.legislation.gov.uk/ukpga/Geo6/14/36/contents?view=plain,https://www.legislation.gov.uk/ukpga/Geo6/14/36/pdfs/ukpga_19500036_en.pdf,UK Public General Acts,General,True,True,True
1950,xxxvi,Pier and Harbour Order (Cattewater) Confirmation Act 1950,https://www.legislation.gov.uk/ukla/Geo6/14/36/contents/enacted,https://www.legislation.gov.uk/ukla/Geo6/14/36/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo6/14/36/pdfs/ukla_19500036_en.pdf,UK Local Acts,Local,True,True,True
1950,35,"Food and Drugs (Milk, Dairies and Artificial Cream) Act 1950",https://www.legislation.gov.uk/ukpga/Geo6/14/35/contents/enacted,https://www.legislation.gov.uk/ukpga/Geo6/14/35/contents?view=plain,https://www.legislation.gov.uk/ukpga/Geo6/14/35/pdfs/ukpga_19500035_en.pdf,UK Public General Acts,General,True,True,True
1950,xxxv,Pier and Harbour Order (Workington) Confirmation Act 1950,https://www.legislation.gov.uk/ukla/Geo6/14/35/contents/enacted,https://www.legislation.gov.uk/ukla/Geo6/14/35/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo6/14/35/pdfs/ukla_19500035_en.pdf,UK Local Acts,Local,True,True,True
1950,34,Housing (Scotland) Act 1950,https://www.legislation.gov.uk/ukpga/Geo6/14/34/contents/enacted,https://www.legislation.gov.uk/ukpga/Geo6/14/34/contents?view=plain,https://www.legislation.gov.uk/ukpga/Geo6/14/34/pdfs/ukpga_19500034_en.pdf,UK Public General Acts,General,True,True,True
1950,xxxiv,Pier and Harbour Order (Great Yarmouth) Confirmation Act 1950,https://www.legislation.gov.uk/ukla/Geo6/14/34/contents/enacted,https://www.legislation.gov.uk/ukla/Geo6/14/34/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo6/14/34/pdfs/ukla_19500034_en.pdf,UK Local Acts,Local,True,True,True
1950,33,Air Force Reserve Act 1950,https://www.legislation.gov.uk/ukpga/Geo6/14/33/contents/enacted,https://www.legislation.gov.uk/ukpga/Geo6/14/33/contents?view=plain,https://www.legislation.gov.uk/ukpga/Geo6/14/33/pdfs/ukpga_19500033_en.pdf,UK Public General Acts,General,True,True,True
