year,num,name,page_url,plain_url,pdf_url,legislation_type,act_type,page_url_available,plain_url_available,pdf_url_available
1989,46,Consolidated Fund (No. 2) Act 1989,https://www.legislation.gov.uk/ukpga/1989/46/contents/enacted,https://www.legislation.gov.uk/ukpga/1989/46/contents?view=plain,https://www.legislation.gov.uk/ukpga/1989/46/pdfs/ukpga_19890046_en.pdf,UK Public General Acts,General,True,True,True
1989,45,Prisons (Scotland) Act 1989,https://www.legislation.gov.uk/ukpga/1989/45/contents,https://www.legislation.gov.uk/ukpga/1989/45/contents?view=plain,https://www.legislation.gov.uk/ukpga/1989/45/pdfs/ukpga_19890045_en.pdf,UK Public General Acts,General,True,True,True
1989,44,Opticians Act 1989,https://www.legislation.gov.uk/ukpga/1989/44/contents,https://www.legislation.gov.uk/ukpga/1989/44/contents?view=plain,https://www.legislation.gov.uk/ukpga/1989/44/pdfs/ukpga_19890044_en.pdf,UK Public General Acts,General,True,True,True
1989,43,Statute Law (Repeals) Act 1989,https://www.legislation.gov.uk/ukpga/1989/43/contents/enacted,https://www.legislation.gov.uk/ukpga/1989/43/contents?view=plain,https://www.legislation.gov.uk/ukpga/1989/43/pdfs/ukpga_19890043_en.pdf,UK Public General Acts,General,True,True,True
1989,42,Local Government and Housing Act 1989,https://www.legislation.gov.uk/ukpga/1989/42/contents,https://www.legislation.gov.uk/ukpga/1989/42/contents?view=plain,https://www.legislation.gov.uk/ukpga/1989/42/pdfs/ukpga_19890042_en.pdf,UK Public General Acts,General,True,True,True
1989,41,Children Act 1989,https://www.legislation.gov.uk/ukpga/1989/41/contents,https://www.legislation.gov.uk/ukpga/1989/41/contents?view=plain,https://www.legislation.gov.uk/ukpga/1989/41/pdfs/ukpga_19890041_en.pdf,UK Public General Acts,General,True,True,True
1989,40,Companies Act 1989,https://www.legislation.gov.uk/ukpga/1989/40/contents,https://www.legislation.gov.uk/ukpga/1989/40/contents?view=plain,https://www.legislation.gov.uk/ukpga/1989/40/pdfs/ukpga_19890040_en.pdf,UK Public General Acts,General,True,True,True
1989,39,Self-Governing Schools etc. (Scotland) Act 1989,https://www.legislation.gov.uk/ukpga/1989/39/contents,https://www.legislation.gov.uk/ukpga/1989/39/contents?view=plain,https://www.legislation.gov.uk/ukpga/1989/39/pdfs/ukpga_19890039_en.pdf,UK Public General Acts,General,True,True,True
1989,38,Employment Act 1989,https://www.legislation.gov.uk/ukpga/1989/38/contents,https://www.legislation.gov.uk/ukpga/1989/38/contents?view=plain,https://www.legislation.gov.uk/ukpga/1989/38/pdfs/ukpga_19890038_en.pdf,UK Public General Acts,General,True,True,True
1989,37,Football Spectators Act 1989,https://www.legislation.gov.uk/ukpga/1989/37/contents,https://www.legislation.gov.uk/ukpga/1989/37/contents?view=plain,https://www.legislation.gov.uk/ukpga/1989/37/pdfs/ukpga_19890037_en.pdf,UK Public General Acts,General,True,True,True
1989,36,Brunei (Appeals) Act 1989,https://www.legislation.gov.uk/ukpga/1989/36/contents,https://www.legislation.gov.uk/ukpga/1989/36/contents?view=plain,https://www.legislation.gov.uk/ukpga/1989/36/pdfs/ukpga_19890036_en.pdf,UK Public General Acts,General,True,True,True
1989,35,Continental Shelf Act 1989,https://www.legislation.gov.uk/ukpga/1989/35/contents,https://www.legislation.gov.uk/ukpga/1989/35/contents?view=plain,https://www.legislation.gov.uk/ukpga/1989/35/pdfs/ukpga_19890035_en.pdf,UK Public General Acts,General,True,True,True
1989,34,Law of Property (Miscellaneous Provisions) Act 1989,https://www.legislation.gov.uk/ukpga/1989/34/contents,https://www.legislation.gov.uk/ukpga/1989/34/contents?view=plain,https://www.legislation.gov.uk/ukpga/1989/34/pdfs/ukpga_19890034_en.pdf,UK Public General Acts,General,True,True,True
1989,33,Extradition Act 1989 (repealed),https://www.legislation.gov.uk/ukpga/1989/33/contents,https://www.legislation.gov.uk/ukpga/1989/33/contents?view=plain,https://www.legislation.gov.uk/ukpga/1989/33/pdfs/ukpga_19890033_en.pdf,UK Public General Acts,General,True,True,True
1989,32,Fair Employment (Northern Ireland) Act 1989 (repealed 1.3.1999),https://www.legislation.gov.uk/ukpga/1989/32/contents,https://www.legislation.gov.uk/ukpga/1989/32/contents?view=plain,https://www.legislation.gov.uk/ukpga/1989/32/pdfs/ukpga_19890032_en.pdf,UK Public General Acts,General,True,True,True
1989,31,Human Organ Transplants Act 1989 (repealed),https://www.legislation.gov.uk/ukpga/1989/31/contents,https://www.legislation.gov.uk/ukpga/1989/31/contents?view=plain,https://www.legislation.gov.uk/ukpga/1989/31/pdfs/ukpga_19890031_en.pdf,UK Public General Acts,General,True,True,True
1989,30,Dangerous Dogs Act 1989,https://www.legislation.gov.uk/ukpga/1989/30/contents,https://www.legislation.gov.uk/ukpga/1989/30/contents?view=plain,https://www.legislation.gov.uk/ukpga/1989/30/pdfs/ukpga_19890030_en.pdf,UK Public General Acts,General,True,True,True
