year,num,name,page_url,plain_url,pdf_url,legislation_type,act_type,page_url_available,plain_url_available,pdf_url_available
1937,xcv,Bucks Water Act 1937,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/95/contents/enacted,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/95/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/95/pdfs/ukla_19370095_en.pdf,UK Local Acts,Local,True,True,True
1937,xciv,Newcastle-upon-Tyne Corporation Act 1937,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/94/contents/enacted,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/94/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/94/pdfs/ukla_19370094_en.pdf,UK Local Acts,Local,True,True,True
1937,xciii,Torquay Corporation Act 1937,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/93/contents/enacted,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/93/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/93/pdfs/ukla_19370093_en.pdf,UK Local Acts,Local,True,True,True
1937,xcii,Wadebridge Rural District Council Act 1937,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/92/contents/enacted,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/92/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/92/pdfs/ukla_19370092_en.pdf,UK Local Acts,Local,True,True,True
1937,xci,London County Council (General Powers) Act 1937,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/91/contents/enacted,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/91/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/91/pdfs/ukla_19370091_en.pdf,UK Local Acts,Local,True,True,True
1937,xc,London Passenger Transport Act 1937,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/90/contents/enacted,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/90/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/90/pdfs/ukla_19370090_en.pdf,UK Local Acts,Local,True,True,True
1937,lxxxix,"Hertfordshire County Council (Colne Valley Sewerage, &c.) Act 1937",https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/89/contents/enacted,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/89/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/89/pdfs/ukla_19370089_en.pdf,UK Local Acts,Local,True,True,True
1937,lxxxviii,Banbury Waterworks Act 1937,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/88/contents/enacted,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/88/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/88/pdfs/ukla_19370088_en.pdf,UK Local Acts,Local,True,True,True
1937,lxxxvii,Ministry of Health Provisional Order Confirmation (Tonbridge Water) Act 1937,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/87/contents/enacted,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/87/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/87/pdfs/ukla_19370087_en.pdf,UK Local Acts,Local,True,True,True
1937,lxxxvi,Ministry of Health Provisional Order Confirmation (Hornsea) Act 1937,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/86/contents/enacted,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/86/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/86/pdfs/ukla_19370086_en.pdf,UK Local Acts,Local,True,True,True
1937,lxxxv,Ministry of Health Provisional Order Confirmation (Halifax) Act 1937,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/85/contents/enacted,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/85/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/85/pdfs/ukla_19370085_en.pdf,UK Local Acts,Local,True,True,True
1937,lxxxiv,Edinburgh Corporation Order Confirmation Act 1937,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/84/contents/enacted,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/84/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw8and1Geo6/1/84/pdfs/ukla_19370084_en.pdf,UK Local Acts,Local,True,True,True
