year,num,name,page_url,plain_url,pdf_url,legislation_type,act_type,page_url_available,plain_url_available,pdf_url_available
1905,cc,Metropolitan Electric Supply Company (Various Powers) Act 1905,https://www.legislation.gov.uk/ukla/Edw7/5/200/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/5/200/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/5/200/pdfs/ukla_19050200_en.pdf,UK Local Acts,Local,True,True,True
1905,cxcix,Oldham and Saddleworth District Tramways Act 1905,https://www.legislation.gov.uk/ukla/Edw7/5/199/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/5/199/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/5/199/pdfs/ukla_19050199_en.pdf,UK Local Acts,Local,True,True,True
1905,cxcviii,Thames Conservancy Act 1905,https://www.legislation.gov.uk/ukla/Edw7/5/198/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/5/198/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/5/198/pdfs/ukla_19050198_en.pdf,UK Local Acts,Local,True,True,True
1905,cxcvii,Ribble Navigation Act 1905,https://www.legislation.gov.uk/ukla/Edw7/5/197/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/5/197/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/5/197/pdfs/ukla_19050197_en.pdf,UK Local Acts,Local,True,True,True
1905,cxcvi,Bangor (County Down) Water and Improvement Act 1905,https://www.legislation.gov.uk/ukla/Edw7/5/196/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/5/196/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/5/196/pdfs/ukla_19050196_en.pdf,UK Local Acts,Local,True,True,True
1905,cxcv,Fraserburgh Harbour Order Confirmation Act 1905,https://www.legislation.gov.uk/ukla/Edw7/5/195/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/5/195/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/5/195/pdfs/ukla_19050195_en.pdf,UK Local Acts,Local,True,True,True
1905,cxciv,Tramways Orders Confirmation (No. 2) Act 1905,https://www.legislation.gov.uk/ukla/Edw7/5/194/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/5/194/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/5/194/pdfs/ukla_19050194_en.pdf,UK Local Acts,Local,True,True,True
1905,cxciii,Tramways Orders Confirmation (No. 1) Act 1905,https://www.legislation.gov.uk/ukla/Edw7/5/193/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/5/193/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/5/193/pdfs/ukla_19050193_en.pdf,UK Local Acts,Local,True,True,True
1905,cxcii,Electric Lighting Orders Confirmation (No. 9) Act 1905,https://www.legislation.gov.uk/ukla/Edw7/5/192/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/5/192/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/5/192/pdfs/ukla_19050192_en.pdf,UK Local Acts,Local,True,True,True
1905,cxci,Wemyss Tramways Order Confirmation Act 1905,https://www.legislation.gov.uk/ukla/Edw7/5/191/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/5/191/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/5/191/pdfs/ukla_19050191_en.pdf,UK Local Acts,Local,True,True,True
