year,num,name,page_url,plain_url,pdf_url,legislation_type,act_type,page_url_available,plain_url_available,pdf_url_available
1914,cxciii,North British Railway (Invergarry and Fort Augustus Railway Vesting) Order Confirmation Act 1914,https://www.legislation.gov.uk/ukla/Geo5/4-5/193/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/4-5/193/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/4-5/193/pdfs/ukla_19140193_en.pdf,UK Local Acts,Local,True,True,True
1914,cxcii,"Dumbarton Burgh (Water, &c.) Order Confirmation Act 1914",https://www.legislation.gov.uk/ukla/Geo5/4-5/192/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/4-5/192/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/4-5/192/pdfs/ukla_19140192_en.pdf,UK Local Acts,Local,True,True,True
1914,cxci,Coatbridge Drainage and Burgh Extension Order Confirmation Act 1914,https://www.legislation.gov.uk/ukla/Geo5/4-5/191/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/4-5/191/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/4-5/191/pdfs/ukla_19140191_en.pdf,UK Local Acts,Local,True,True,True
1914,cxc,Blyth Hall (Transfer) Order Confirmation Act 1914,https://www.legislation.gov.uk/ukla/Geo5/4-5/190/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/4-5/190/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/4-5/190/pdfs/ukla_19140190_en.pdf,UK Local Acts,Local,True,True,True
1914,clxxxix,Sheffield Corporation Act 1914,https://www.legislation.gov.uk/ukla/Geo5/4-5/189/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/4-5/189/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/4-5/189/pdfs/ukla_19140189_en.pdf,UK Local Acts,Local,True,True,True
1914,clxxxviii,York Corporation Act 1914,https://www.legislation.gov.uk/ukla/Geo5/4-5/188/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/4-5/188/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/4-5/188/pdfs/ukla_19140188_en.pdf,UK Local Acts,Local,True,True,True
1914,clxxxvii,Edinburgh and District Water Order Confirmation Act 1914,https://www.legislation.gov.uk/ukla/Geo5/4-5/187/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/4-5/187/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/4-5/187/pdfs/ukla_19140187_en.pdf,UK Local Acts,Local,True,True,True
1914,clxxxvi,Wick Harbour Order Confirmation Act 1914,https://www.legislation.gov.uk/ukla/Geo5/4-5/186/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/4-5/186/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/4-5/186/pdfs/ukla_19140186_en.pdf,UK Local Acts,Local,True,True,True
1914,clxxxv,Kirkcaldy Corporation Order Confirmation Act 1914,https://www.legislation.gov.uk/ukla/Geo5/4-5/185/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/4-5/185/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/4-5/185/pdfs/ukla_19140185_en.pdf,UK Local Acts,Local,True,True,True
1914,clxxxiv,Local Government Board's Provisional Order Confirmation (No. 19) Act 1914,https://www.legislation.gov.uk/ukla/Geo5/4-5/184/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/4-5/184/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/4-5/184/pdfs/ukla_19140184_en.pdf,UK Local Acts,Local,True,True,True
