year,num,name,page_url,plain_url,pdf_url,legislation_type,act_type,page_url_available,plain_url_available,pdf_url_available
1929,xcvi,Chester Corporation Act 1929,https://www.legislation.gov.uk/ukla/Geo5/19-20/96/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/19-20/96/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/19-20/96/pdfs/ukla_19290096_en.pdf,UK Local Acts,Local,True,True,True
1929,xcv,Newcastle-upon-Tyne and Gateshead Gas Act 1929,https://www.legislation.gov.uk/ukla/Geo5/19-20/95/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/19-20/95/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/19-20/95/pdfs/ukla_19290095_en.pdf,UK Local Acts,Local,True,True,True
1929,xciv,Pontypridd Urban District Council Act 1929,https://www.legislation.gov.uk/ukla/Geo5/19-20/94/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/19-20/94/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/19-20/94/pdfs/ukla_19290094_en.pdf,UK Local Acts,Local,True,True,True
1929,xciii,Metropolitan Railway Act 1929,https://www.legislation.gov.uk/ukla/Geo5/19-20/93/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/19-20/93/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/19-20/93/pdfs/ukla_19290093_en.pdf,UK Local Acts,Local,True,True,True
1929,xcii,Smethwick Corporation Act 1929,https://www.legislation.gov.uk/ukla/Geo5/19-20/92/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/19-20/92/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/19-20/92/pdfs/ukla_19290092_en.pdf,UK Local Acts,Local,True,True,True
1929,xci,Tunbridge Wells Corporation Act 1929,https://www.legislation.gov.uk/ukla/Geo5/19-20/91/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/19-20/91/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/19-20/91/pdfs/ukla_19290091_en.pdf,UK Local Acts,Local,True,True,True
1929,xc,Rhodes Trust Act 1929,https://www.legislation.gov.uk/ukla/Geo5/19-20/90/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/19-20/90/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/19-20/90/pdfs/ukla_19290090_en.pdf,UK Local Acts,Local,True,True,True
1929,lxxxix,Imperial Continental Gas Association Act 1929,https://www.legislation.gov.uk/ukla/Geo5/19-20/89/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/19-20/89/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/19-20/89/pdfs/ukla_19290089_en.pdf,UK Local Acts,Local,True,True,True
1929,lxxxviii,Kingston-upon-Hull Extension Act 1929,https://www.legislation.gov.uk/ukla/Geo5/19-20/88/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/19-20/88/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/19-20/88/pdfs/ukla_19290088_en.pdf,UK Local Acts,Local,True,True,True
1929,lxxxvii,London County Council (General Powers) Act 1929,https://www.legislation.gov.uk/ukla/Geo5/19-20/87/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/19-20/87/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/19-20/87/pdfs/ukla_19290087_en.pdf,UK Local Acts,Local,True,True,True
