year,num,name,page_url,plain_url,pdf_url,legislation_type,act_type,page_url_available,plain_url_available,pdf_url_available
2017,35,European Union (Approvals) Act 2017 (repealed),https://www.legislation.gov.uk/ukpga/2017/35/contents,https://www.legislation.gov.uk/ukpga/2017/35/contents?view=plain,https://www.legislation.gov.uk/ukpga/2017/35/pdfs/ukpga_20170035_en.pdf,UK Public General Acts,General,True,True,True
2017,34,Northern Ireland Budget Act 2017 (repealed),https://www.legislation.gov.uk/ukpga/2017/34/contents,https://www.legislation.gov.uk/ukpga/2017/34/contents?view=plain,https://www.legislation.gov.uk/ukpga/2017/34/pdfs/ukpga_20170034_en.pdf,UK Public General Acts,General,True,True,True
2017,33,Air Travel Organisers' Licensing Act 2017,https://www.legislation.gov.uk/ukpga/2017/33/contents,https://www.legislation.gov.uk/ukpga/2017/33/contents?view=plain,https://www.legislation.gov.uk/ukpga/2017/33/pdfs/ukpga_20170033_en.pdf,UK Public General Acts,General,True,True,True
2017,32,Finance (No. 2) Act 2017,https://www.legislation.gov.uk/ukpga/2017/32/contents,https://www.legislation.gov.uk/ukpga/2017/32/contents?view=plain,https://www.legislation.gov.uk/ukpga/2017/32/pdfs/ukpga_20170032_en.pdf,UK Public General Acts,General,True,True,True
2017,31,Supply and Appropriation (Main Estimates) Act 2017,https://www.legislation.gov.uk/ukpga/2017/31/contents,https://www.legislation.gov.uk/ukpga/2017/31/contents?view=plain,https://www.legislation.gov.uk/ukpga/2017/31/pdfs/ukpga_20170031_en.pdf,UK Public General Acts,General,True,True,True
2017,30,Digital Economy Act 2017,https://www.legislation.gov.uk/ukpga/2017/30/contents,https://www.legislation.gov.uk/ukpga/2017/30/contents?view=plain,https://www.legislation.gov.uk/ukpga/2017/30/pdfs/ukpga_20170030_en.pdf,UK Public General Acts,General,True,True,True
2017,29,Higher Education and Research Act 2017,https://www.legislation.gov.uk/ukpga/2017/29/contents,https://www.legislation.gov.uk/ukpga/2017/29/contents?view=plain,https://www.legislation.gov.uk/ukpga/2017/29/pdfs/ukpga_20170029_en.pdf,UK Public General Acts,General,True,True,True
2017,28,Farriers (Registration) Act 2017,https://www.legislation.gov.uk/ukpga/2017/28/contents,https://www.legislation.gov.uk/ukpga/2017/28/contents?view=plain,https://www.legislation.gov.uk/ukpga/2017/28/pdfs/ukpga_20170028_en.pdf,UK Public General Acts,General,True,True,True
2017,27,Guardianship (Missing Persons) Act 2017,https://www.legislation.gov.uk/ukpga/2017/27/contents,https://www.legislation.gov.uk/ukpga/2017/27/contents?view=plain,https://www.legislation.gov.uk/ukpga/2017/27/pdfs/ukpga_20170027_en.pdf,UK Public General Acts,General,True,True,True
2017,26,Merchant Shipping (Homosexual Conduct) Act 2017,https://www.legislation.gov.uk/ukpga/2017/26/contents,https://www.legislation.gov.uk/ukpga/2017/26/contents?view=plain,https://www.legislation.gov.uk/ukpga/2017/26/pdfs/ukpga_20170026_en.pdf,UK Public General Acts,General,True,True,True
