year,num,name,page_url,plain_url,pdf_url,legislation_type,act_type,page_url_available,plain_url_available,pdf_url_available
1928,cxix,Morecambe Corporation Act 1928,https://www.legislation.gov.uk/ukla/Geo5/18-19/119/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/18-19/119/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/18-19/119/pdfs/ukla_19280119_en.pdf,UK Local Acts,Local,True,True,True
1928,cxviii,North Metropolitan Electric Power Supply (Consolidation) Act 1928,https://www.legislation.gov.uk/ukla/Geo5/18-19/118/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/18-19/118/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/18-19/118/pdfs/ukla_19280118_en.pdf,UK Local Acts,Local,True,True,True
1928,cxvii,Dagenham Urban District Council Act 1928,https://www.legislation.gov.uk/ukla/Geo5/18-19/117/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/18-19/117/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/18-19/117/pdfs/ukla_19280117_en.pdf,UK Local Acts,Local,True,True,True
1928,cxvi,Bradford Corporation Act 1928,https://www.legislation.gov.uk/ukla/Geo5/18-19/116/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/18-19/116/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/18-19/116/pdfs/ukla_19280116_en.pdf,UK Local Acts,Local,True,True,True
1928,cxv,Cleveland and Durham County Electric Power Act 1928,https://www.legislation.gov.uk/ukla/Geo5/18-19/115/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/18-19/115/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/18-19/115/pdfs/ukla_19280115_en.pdf,UK Local Acts,Local,True,True,True
1928,cxiv,Poole Corporation Act 1928,https://www.legislation.gov.uk/ukla/Geo5/18-19/114/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/18-19/114/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/18-19/114/pdfs/ukla_19280114_en.pdf,UK Local Acts,Local,True,True,True
1928,cxiii,Weald Electricity Supply Company Act 1928,https://www.legislation.gov.uk/ukla/Geo5/18-19/113/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/18-19/113/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/18-19/113/pdfs/ukla_19280113_en.pdf,UK Local Acts,Local,True,True,True
1928,cxii,Blackpool Improvement Act 1928,https://www.legislation.gov.uk/ukla/Geo5/18-19/112/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/18-19/112/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/18-19/112/pdfs/ukla_19280112_en.pdf,UK Local Acts,Local,True,True,True
1928,cxi,Rotherham Corporation Act 1928,https://www.legislation.gov.uk/ukla/Geo5/18-19/111/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/18-19/111/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/18-19/111/pdfs/ukla_19280111_en.pdf,UK Local Acts,Local,True,True,True
1928,cx,Coventry Corporation Act 1928,https://www.legislation.gov.uk/ukla/Geo5/18-19/110/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/18-19/110/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/18-19/110/pdfs/ukla_19280110_en.pdf,UK Local Acts,Local,True,True,True
