year,num,name,page_url,plain_url,pdf_url,legislation_type,act_type,page_url_available,plain_url_available,pdf_url_available
1987,57,Urban Development Corporation (Financial Limits) Act 1987 (repealed),https://www.legislation.gov.uk/ukpga/1987/57/contents,https://www.legislation.gov.uk/ukpga/1987/57/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/57/pdfs/ukpga_19870057_en.pdf,UK Public General Acts,General,True,True,True
1987,56,Scottish Development Agency Act 1987 (repealed 1. 4. 1991),https://www.legislation.gov.uk/ukpga/1987/56/contents,https://www.legislation.gov.uk/ukpga/1987/56/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/56/pdfs/ukpga_19870056_en.pdf,UK Public General Acts,General,True,True,True
1987,55,Consolidated Fund (No. 3) Act 1987,https://www.legislation.gov.uk/ukpga/1987/55/contents/enacted,https://www.legislation.gov.uk/ukpga/1987/55/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/55/pdfs/ukpga_19870055_en.pdf,UK Public General Acts,General,True,True,True
1987,54,Consolidated Fund (No. 2) Act 1987,https://www.legislation.gov.uk/ukpga/1987/54/contents/enacted,https://www.legislation.gov.uk/ukpga/1987/54/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/54/pdfs/ukpga_19870054_en.pdf,UK Public General Acts,General,True,True,True
1987,53,Channel Tunnel Act 1987,https://www.legislation.gov.uk/ukpga/1987/53/contents,https://www.legislation.gov.uk/ukpga/1987/53/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/53/pdfs/ukpga_19870053_en.pdf,UK Public General Acts,General,True,True,True
1987,52,British Shipbuilders (Borrowing Powers) Act 1987 (repealed),https://www.legislation.gov.uk/ukpga/1987/52/contents,https://www.legislation.gov.uk/ukpga/1987/52/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/52/pdfs/ukpga_19870052_en.pdf,UK Public General Acts,General,True,True,True
1987,51,Finance (No. 2) Act 1987,https://www.legislation.gov.uk/ukpga/1987/51/contents,https://www.legislation.gov.uk/ukpga/1987/51/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/51/pdfs/ukpga_19870051_en.pdf,UK Public General Acts,General,True,True,True
1987,50,Appropriation (No. 2) Act 1987,https://www.legislation.gov.uk/ukpga/1987/50/contents/enacted,https://www.legislation.gov.uk/ukpga/1987/50/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/50/pdfs/ukpga_19870050_en.pdf,UK Public General Acts,General,True,True,True
1987,49,Territorial Sea Act 1987,https://www.legislation.gov.uk/ukpga/1987/49/contents,https://www.legislation.gov.uk/ukpga/1987/49/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/49/pdfs/ukpga_19870049_en.pdf,UK Public General Acts,General,True,True,True
1987,48,Irish Sailors and Soldiers Land Trust Act 1987,https://www.legislation.gov.uk/ukpga/1987/48/contents,https://www.legislation.gov.uk/ukpga/1987/48/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/48/pdfs/ukpga_19870048_en.pdf,UK Public General Acts,General,True,True,True
1987,47,Abolition of Domestic Rates Etc. (Scotland) Act 1987 (repealed),https://www.legislation.gov.uk/ukpga/1987/47/contents,https://www.legislation.gov.uk/ukpga/1987/47/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/47/pdfs/ukpga_19870047_en.pdf,UK Public General Acts,General,True,True,True
1987,46,Diplomatic and Consular Premises Act 1987,https://www.legislation.gov.uk/ukpga/1987/46/contents,https://www.legislation.gov.uk/ukpga/1987/46/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/46/pdfs/ukpga_19870046_en.pdf,UK Public General Acts,General,True,True,True
1987,45,Parliamentary and other Pensions Act 1987,https://www.legislation.gov.uk/ukpga/1987/45/contents,https://www.legislation.gov.uk/ukpga/1987/45/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/45/pdfs/ukpga_19870045_en.pdf,UK Public General Acts,General,True,True,True
1987,44,Local Government Act 1987 (repealed),https://www.legislation.gov.uk/ukpga/1987/44/contents,https://www.legislation.gov.uk/ukpga/1987/44/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/44/pdfs/ukpga_19870044_en.pdf,UK Public General Acts,General,True,True,True
1987,43,Consumer Protection Act 1987,https://www.legislation.gov.uk/ukpga/1987/43/contents,https://www.legislation.gov.uk/ukpga/1987/43/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/43/pdfs/ukpga_19870043_en.pdf,UK Public General Acts,General,True,True,True
1987,42,Family Law Reform Act 1987,https://www.legislation.gov.uk/ukpga/1987/42/contents,https://www.legislation.gov.uk/ukpga/1987/42/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/42/pdfs/ukpga_19870042_en.pdf,UK Public General Acts,General,True,True,True
1987,41,Criminal Justice (Scotland) Act 1987,https://www.legislation.gov.uk/ukpga/1987/41/contents,https://www.legislation.gov.uk/ukpga/1987/41/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/41/pdfs/ukpga_19870041_en.pdf,UK Public General Acts,General,True,True,True
1987,40,Registered Establishments (Scotland) Act 1987(repealed),https://www.legislation.gov.uk/ukpga/1987/40/contents,https://www.legislation.gov.uk/ukpga/1987/40/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/40/pdfs/ukpga_19870040_en.pdf,UK Public General Acts,General,True,True,True
1987,39,Parliamentary and Health Service Commissioners Act 1987,https://www.legislation.gov.uk/ukpga/1987/39/contents,https://www.legislation.gov.uk/ukpga/1987/39/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/39/pdfs/ukpga_19870039_en.pdf,UK Public General Acts,General,True,True,True
1987,38,Criminal Justice Act 1987,https://www.legislation.gov.uk/ukpga/1987/38/contents,https://www.legislation.gov.uk/ukpga/1987/38/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/38/pdfs/ukpga_19870038_en.pdf,UK Public General Acts,General,True,True,True
1987,37,Access to Personal Files Act 1987 (repealed 1.3.2000),https://www.legislation.gov.uk/ukpga/1987/37/contents,https://www.legislation.gov.uk/ukpga/1987/37/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/37/pdfs/ukpga_19870037_en.pdf,UK Public General Acts,General,True,True,True
1987,36,Prescription (Scotland) Act 1987,https://www.legislation.gov.uk/ukpga/1987/36/contents,https://www.legislation.gov.uk/ukpga/1987/36/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/36/pdfs/ukpga_19870036_en.pdf,UK Public General Acts,General,True,True,True
1987,35,Protection of Animals (Penalties) Act 1987,https://www.legislation.gov.uk/ukpga/1987/35/contents,https://www.legislation.gov.uk/ukpga/1987/35/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/35/pdfs/ukpga_19870035_en.pdf,UK Public General Acts,General,True,True,True
1987,34,Motor Cycle Noise Act 1987,https://www.legislation.gov.uk/ukpga/1987/34/contents,https://www.legislation.gov.uk/ukpga/1987/34/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/34/pdfs/ukpga_19870034_en.pdf,UK Public General Acts,General,True,True,True
1987,33,AIDS (Control) Act 1987 (repealed),https://www.legislation.gov.uk/ukpga/1987/33/contents,https://www.legislation.gov.uk/ukpga/1987/33/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/33/pdfs/ukpga_19870033_en.pdf,UK Public General Acts,General,True,True,True
1987,32,Crossbows Act 1987,https://www.legislation.gov.uk/ukpga/1987/32/contents,https://www.legislation.gov.uk/ukpga/1987/32/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/32/pdfs/ukpga_19870032_en.pdf,UK Public General Acts,General,True,True,True
1987,31,Landlord and Tenant Act 1987,https://www.legislation.gov.uk/ukpga/1987/31/contents,https://www.legislation.gov.uk/ukpga/1987/31/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/31/pdfs/ukpga_19870031_en.pdf,UK Public General Acts,General,True,True,True
1987,30,Northern Ireland (Emergency Provisions) Act 1987 (repealed 27.8.1991),https://www.legislation.gov.uk/ukpga/1987/30/contents,https://www.legislation.gov.uk/ukpga/1987/30/contents?view=plain,https://www.legislation.gov.uk/ukpga/1987/30/pdfs/ukpga_19870030_en.pdf,UK Public General Acts,General,True,True,True
