year,num,name,page_url,plain_url,pdf_url,legislation_type,act_type,page_url_available,plain_url_available,pdf_url_available
1932,xcvii,Renfrew Burgh Order Confirmation Act 1932,https://www.legislation.gov.uk/ukla/Geo5/22-23/97/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/22-23/97/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/22-23/97/pdfs/ukla_19320097_en.pdf,UK Local Acts,Local,True,True,True
1932,xcvi,Portsoy Harbour Order Confirmation Act 1932,https://www.legislation.gov.uk/ukla/Geo5/22-23/96/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/22-23/96/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/22-23/96/pdfs/ukla_19320096_en.pdf,UK Local Acts,Local,True,True,True
1932,xcv,Dunfermline and District Traction Order Confirmation Act 1932,https://www.legislation.gov.uk/ukla/Geo5/22-23/95/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/22-23/95/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/22-23/95/pdfs/ukla_19320095_en.pdf,UK Local Acts,Local,True,True,True
1932,xciv,Aberdeen Harbour Order Confirmation Act 1932,https://www.legislation.gov.uk/ukla/Geo5/22-23/94/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/22-23/94/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/22-23/94/pdfs/ukla_19320094_en.pdf,UK Local Acts,Local,True,True,True
1932,xciii,Macduff Harbour Order Confirmation Act 1932,https://www.legislation.gov.uk/ukla/Geo5/22-23/93/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/22-23/93/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/22-23/93/pdfs/ukla_19320093_en.pdf,UK Local Acts,Local,True,True,True
1932,xcii,Edinburgh Royal Maternity and Simpson Memorial Order Confirmation Act 1932,https://www.legislation.gov.uk/ukla/Geo5/22-23/92/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/22-23/92/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/22-23/92/pdfs/ukla_19320092_en.pdf,UK Local Acts,Local,True,True,True
1932,xci,Falkirk and District Traction Order Confirmation Act 1932,https://www.legislation.gov.uk/ukla/Geo5/22-23/91/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/22-23/91/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/22-23/91/pdfs/ukla_19320091_en.pdf,UK Local Acts,Local,True,True,True
1932,xc,Wolverhampton Corporation Act 1932,https://www.legislation.gov.uk/ukla/Geo5/22-23/90/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/22-23/90/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/22-23/90/pdfs/ukla_19320090_en.pdf,UK Local Acts,Local,True,True,True
1932,lxxxix,"Bournemouth, Poole and Christchurch Electricity Act 1932",https://www.legislation.gov.uk/ukla/Geo5/22-23/89/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/22-23/89/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/22-23/89/pdfs/ukla_19320089_en.pdf,UK Local Acts,Local,True,True,True
1932,lxxxviii,Warrington Extension Act 1932,https://www.legislation.gov.uk/ukla/Geo5/22-23/88/contents/enacted,https://www.legislation.gov.uk/ukla/Geo5/22-23/88/contents?view=plain,https://www.legislation.gov.uk/ukla/Geo5/22-23/88/pdfs/ukla_19320088_en.pdf,UK Local Acts,Local,True,True,True
