year,num,name,page_url,plain_url,pdf_url,legislation_type,act_type,page_url_available,plain_url_available,pdf_url_available
1980,68,Consolidation Fund (No. 2) Act 1980,https://www.legislation.gov.uk/ukpga/1980/68/contents/enacted,https://www.legislation.gov.uk/ukpga/1980/68/contents?view=plain,https://www.legislation.gov.uk/ukpga/1980/68/pdfs/ukpga_19800068_en.pdf,UK Public General Acts,General,True,True,True
1980,67,Anguilla Act 1980,https://www.legislation.gov.uk/ukpga/1980/67/contents,https://www.legislation.gov.uk/ukpga/1980/67/contents?view=plain,https://www.legislation.gov.uk/ukpga/1980/67/pdfs/ukpga_19800067_en.pdf,UK Public General Acts,General,True,True,True
1980,66,Highways Act 1980,https://www.legislation.gov.uk/ukpga/1980/66/contents,https://www.legislation.gov.uk/ukpga/1980/66/contents?view=plain,https://www.legislation.gov.uk/ukpga/1980/66/pdfs/ukpga_19800066_en.pdf,UK Public General Acts,General,True,True,True
1980,65,"Local Government, Planning and Land Act 1980",https://www.legislation.gov.uk/ukpga/1980/65/contents,https://www.legislation.gov.uk/ukpga/1980/65/contents?view=plain,https://www.legislation.gov.uk/ukpga/1980/65/pdfs/ukpga_19800065_en.pdf,UK Public General Acts,General,True,True,True
1980,64,Broadcasting Act 1980,https://www.legislation.gov.uk/ukpga/1980/64/contents/enacted,https://www.legislation.gov.uk/ukpga/1980/64/contents?view=plain,https://www.legislation.gov.uk/ukpga/1980/64/pdfs/ukpga_19800064_en.pdf,UK Public General Acts,General,True,True,True
1980,63,Overseas Development and Co-operation Act 1980 (repealed),https://www.legislation.gov.uk/ukpga/1980/63/contents,https://www.legislation.gov.uk/ukpga/1980/63/contents?view=plain,https://www.legislation.gov.uk/ukpga/1980/63/pdfs/ukpga_19800063_en.pdf,UK Public General Acts,General,True,True,True
1980,62,Criminal Justice (Scotland) Act 1980,https://www.legislation.gov.uk/ukpga/1980/62/contents,https://www.legislation.gov.uk/ukpga/1980/62/contents?view=plain,https://www.legislation.gov.uk/ukpga/1980/62/pdfs/ukpga_19800062_en.pdf,UK Public General Acts,General,True,True,True
1980,61,"Tenants' Rights, Etc. (Scotland) Amendment Act 1980",https://www.legislation.gov.uk/ukpga/1980/61/contents/enacted,https://www.legislation.gov.uk/ukpga/1980/61/contents?view=plain,https://www.legislation.gov.uk/ukpga/1980/61/pdfs/ukpga_19800061_en.pdf,UK Public General Acts,General,True,True,True
1980,60,Civil Aviation Act 1980,https://www.legislation.gov.uk/ukpga/1980/60/contents,https://www.legislation.gov.uk/ukpga/1980/60/contents?view=plain,https://www.legislation.gov.uk/ukpga/1980/60/pdfs/ukpga_19800060_en.pdf,UK Public General Acts,General,True,True,True
1980,59,Statute Law Revision (Northern Ireland) Act 1980,https://www.legislation.gov.uk/ukpga/1980/59/contents/enacted,https://www.legislation.gov.uk/ukpga/1980/59/contents?view=plain,https://www.legislation.gov.uk/ukpga/1980/59/pdfs/ukpga_19800059_en.pdf,UK Public General Acts,General,True,True,True
1980,58,Limitation Act 1980,https://www.legislation.gov.uk/ukpga/1980/58/contents,https://www.legislation.gov.uk/ukpga/1980/58/contents?view=plain,https://www.legislation.gov.uk/ukpga/1980/58/pdfs/ukpga_19800058_en.pdf,UK Public General Acts,General,True,True,True
1980,57,Imprisonment (Temporary Provisions) Act 1980,https://www.legislation.gov.uk/ukpga/1980/57/contents,https://www.legislation.gov.uk/ukpga/1980/57/contents?view=plain,https://www.legislation.gov.uk/ukpga/1980/57/pdfs/ukpga_19800057_en.pdf,UK Public General Acts,General,True,True,True
1980,56,Married Women’s Policies of Assurance (Scotland) (Amendment) Act 1980,https://www.legislation.gov.uk/ukpga/1980/56/contents,https://www.legislation.gov.uk/ukpga/1980/56/contents?view=plain,https://www.legislation.gov.uk/ukpga/1980/56/pdfs/ukpga_19800056_en.pdf,UK Public General Acts,General,True,True,True
1980,55,Law Reform (Miscellaneous Provisions) (Scotland) Act 1980,https://www.legislation.gov.uk/ukpga/1980/55/contents,https://www.legislation.gov.uk/ukpga/1980/55/contents?view=plain,https://www.legislation.gov.uk/ukpga/1980/55/pdfs/ukpga_19800055_en.pdf,UK Public General Acts,General,True,True,True
1980,54,Appropriation Act 1980,https://www.legislation.gov.uk/ukpga/1980/54/contents/enacted,https://www.legislation.gov.uk/ukpga/1980/54/contents?view=plain,https://www.legislation.gov.uk/ukpga/1980/54/pdfs/ukpga_19800054_en.pdf,UK Public General Acts,General,True,True,True
