year,num,name,page_url,plain_url,pdf_url,legislation_type,act_type,page_url_available,plain_url_available,pdf_url_available
1975,83,Northern Ireland (Loans) Act 1975,https://www.legislation.gov.uk/ukpga/1975/83/contents,https://www.legislation.gov.uk/ukpga/1975/83/contents?view=plain,https://www.legislation.gov.uk/ukpga/1975/83/pdfs/ukpga_19750083_en.pdf,UK Public General Acts,General,True,True,True
1975,82,Civil List Act 1975 (repealed),https://www.legislation.gov.uk/ukpga/1975/82/contents,https://www.legislation.gov.uk/ukpga/1975/82/contents?view=plain,https://www.legislation.gov.uk/ukpga/1975/82/pdfs/ukpga_19750082_en.pdf,UK Public General Acts,General,True,True,True
1975,81,Moneylenders (Crown Agents) Act 1975,https://www.legislation.gov.uk/ukpga/1975/81/contents/enacted,https://www.legislation.gov.uk/ukpga/1975/81/contents?view=plain,https://www.legislation.gov.uk/ukpga/1975/81/pdfs/ukpga_19750081_en.pdf,UK Public General Acts,General,True,True,True
1975,80,OECD Support Fund Act 1975,https://www.legislation.gov.uk/ukpga/1975/80/contents,https://www.legislation.gov.uk/ukpga/1975/80/contents?view=plain,https://www.legislation.gov.uk/ukpga/1975/80/pdfs/ukpga_19750080_en.pdf,UK Public General Acts,General,True,True,True
1975,79,Consolidated Fund (No. 3) Act 1975,https://www.legislation.gov.uk/ukpga/1975/79/contents/enacted,https://www.legislation.gov.uk/ukpga/1975/79/contents?view=plain,https://www.legislation.gov.uk/ukpga/1975/79/pdfs/ukpga_19750079_en.pdf,UK Public General Acts,General,True,True,True
1975,78,Airports Authority Act 1975,https://www.legislation.gov.uk/ukpga/1975/78/contents/enacted,https://www.legislation.gov.uk/ukpga/1975/78/contents?view=plain,https://www.legislation.gov.uk/ukpga/1975/78/pdfs/ukpga_19750078_en.pdf,UK Public General Acts,General,True,True,True
1975,77,Community Land Act 1975,https://www.legislation.gov.uk/ukpga/1975/77/contents/enacted,https://www.legislation.gov.uk/ukpga/1975/77/contents?view=plain,https://www.legislation.gov.uk/ukpga/1975/77/pdfs/ukpga_19750077_en.pdf,UK Public General Acts,General,True,True,True
1975,76,Local Land Charges Act 1975,https://www.legislation.gov.uk/ukpga/1975/76/contents,https://www.legislation.gov.uk/ukpga/1975/76/contents?view=plain,https://www.legislation.gov.uk/ukpga/1975/76/pdfs/ukpga_19750076_en.pdf,UK Public General Acts,General,True,True,True
1975,75,Policyholders Protection Act 1975 (repealed),https://www.legislation.gov.uk/ukpga/1975/75/contents,https://www.legislation.gov.uk/ukpga/1975/75/contents?view=plain,https://www.legislation.gov.uk/ukpga/1975/75/pdfs/ukpga_19750075_en.pdf,UK Public General Acts,General,True,True,True
1975,74,Petroleum and Submarine Pipe-lines Act 1975 (repealed 15/02/1999),https://www.legislation.gov.uk/ukpga/1975/74/contents,https://www.legislation.gov.uk/ukpga/1975/74/contents?view=plain,https://www.legislation.gov.uk/ukpga/1975/74/pdfs/ukpga_19750074_en.pdf,UK Public General Acts,General,True,True,True
1975,73,Cinematograph Films Act 1975,https://www.legislation.gov.uk/ukpga/1975/73/contents/enacted,https://www.legislation.gov.uk/ukpga/1975/73/contents?view=plain,https://www.legislation.gov.uk/ukpga/1975/73/pdfs/ukpga_19750073_en.pdf,UK Public General Acts,General,True,True,True
1975,72,Children Act 1975,https://www.legislation.gov.uk/ukpga/1975/72/contents,https://www.legislation.gov.uk/ukpga/1975/72/contents?view=plain,https://www.legislation.gov.uk/ukpga/1975/72/pdfs/ukpga_19750072_en.pdf,UK Public General Acts,General,True,True,True
