year,num,name,page_url,plain_url,pdf_url,legislation_type,act_type,page_url_available,plain_url_available,pdf_url_available
1949,103,Parliament Act 1949,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/103/contents,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/103/contents?view=plain,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/103/pdfs/ukpga_19490103_en.pdf,UK Public General Acts,General,True,True,True
1949,102,Festival of Britain (Supplementary Provisions) Act 1949,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/102/contents/enacted,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/102/contents?view=plain,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/102/pdfs/ukpga_19490102_en.pdf,UK Public General Acts,General,True,True,True
1949,101,Justices of the Peace Act 1949 (repealed),https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/101/contents,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/101/contents?view=plain,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/101/pdfs/ukpga_19490101_en.pdf,UK Public General Acts,General,True,True,True
1949,100,Law Reform (Miscellaneous Provisions) 1949,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/100/contents,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/100/contents?view=plain,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/100/pdfs/ukpga_19490100_en.pdf,UK Public General Acts,General,True,True,True
1949,99,Married Women (Maintenance) Act 1949,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/99/contents/enacted,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/99/contents?view=plain,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/99/pdfs/ukpga_19490099_en.pdf,UK Public General Acts,General,True,True,True
1949,98,Adoption of Children Act 1949 (repealed 5.11.1993),https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/98/contents,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/98/contents?view=plain,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/98/pdfs/ukpga_19490098_en.pdf,UK Public General Acts,General,True,True,True
1949,97,National Parks and Access to the Countryside Act 1949,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/97/contents,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/97/contents?view=plain,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/97/pdfs/ukpga_19490097_en.pdf,UK Public General Acts,General,True,True,True
1949,96,Auxiliary and Reserve Forces Act 1949,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/96/contents/enacted,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/96/contents?view=plain,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/96/pdfs/ukpga_19490096_en.pdf,UK Public General Acts,General,True,True,True
1949,95,Nurses (Scotland) Act 1949,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/95/contents/enacted,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/95/contents?view=plain,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/95/pdfs/ukpga_19490095_en.pdf,UK Public General Acts,General,True,True,True
1949,94,Criminal Justice (Scotland) Act 1949 (Repealed 1.4.1996),https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/94/contents,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/94/contents?view=plain,https://www.legislation.gov.uk/ukpga/Geo6/12-13-14/94/pdfs/ukpga_19490094_en.pdf,UK Public General Acts,General,True,True,True
