year,num,name,page_url,plain_url,pdf_url,legislation_type,act_type,page_url_available,plain_url_available,pdf_url_available
1902,cclxi,Glasgow Corporation (Water and General) Order Confirmation Act 1902,https://www.legislation.gov.uk/ukla/Edw7/2/261/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/2/261/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/2/261/pdfs/ukla_19020261_en.pdf,UK Local Acts,Local,True,True,True
1902,cclx,Bexhill and Rotherfield Railway (Abandonment) Act 1902,https://www.legislation.gov.uk/ukla/Edw7/2/260/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/2/260/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/2/260/pdfs/ukla_19020260_en.pdf,UK Local Acts,Local,True,True,True
1902,cclix,Brompton and Piccadilly Circus Railway Act 1902,https://www.legislation.gov.uk/ukla/Edw7/2/259/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/2/259/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/2/259/pdfs/ukla_19020259_en.pdf,UK Local Acts,Local,True,True,True
1902,cclviii,North West London Railway Act 1902,https://www.legislation.gov.uk/ukla/Edw7/2/258/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/2/258/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/2/258/pdfs/ukla_19020258_en.pdf,UK Local Acts,Local,True,True,True
1902,cclvii,Edgware and Hampstead Railway Act 1902,https://www.legislation.gov.uk/ukla/Edw7/2/257/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/2/257/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/2/257/pdfs/ukla_19020257_en.pdf,UK Local Acts,Local,True,True,True
1902,cclvi,"Charing Cross, Euston and Hampstead Railway Act 1902",https://www.legislation.gov.uk/ukla/Edw7/2/256/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/2/256/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/2/256/pdfs/ukla_19020256_en.pdf,UK Local Acts,Local,True,True,True
1902,cclv,Baker Street and Waterloo Railway Act 1902,https://www.legislation.gov.uk/ukla/Edw7/2/255/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/2/255/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/2/255/pdfs/ukla_19020255_en.pdf,UK Local Acts,Local,True,True,True
1902,ccliv,"South Eastern and London, Chatham and Dover Railways Act 1902",https://www.legislation.gov.uk/ukla/Edw7/2/254/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/2/254/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/2/254/pdfs/ukla_19020254_en.pdf,UK Local Acts,Local,True,True,True
1902,ccliii,"Richmond, Petersham and Ham Open Spaces Act 1902",https://www.legislation.gov.uk/ukla/Edw7/2/253/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/2/253/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/2/253/pdfs/ukla_19020253_en.pdf,UK Local Acts,Local,True,True,True
1902,cclii,Wick Burgh Extension Order Confirmation Act 1902,https://www.legislation.gov.uk/ukla/Edw7/2/252/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/2/252/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/2/252/pdfs/ukla_19020252_en.pdf,UK Local Acts,Local,True,True,True
1902,ccli,Dumbarton Corporation (Further Powers) Order Confirmation Act 1902,https://www.legislation.gov.uk/ukla/Edw7/2/251/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/2/251/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/2/251/pdfs/ukla_19020251_en.pdf,UK Local Acts,Local,True,True,True
1902,ccl,Lanarkshire (Middle Ward District) Water Order Confirmation Act 1902,https://www.legislation.gov.uk/ukla/Edw7/2/250/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/2/250/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/2/250/pdfs/ukla_19020250_en.pdf,UK Local Acts,Local,True,True,True
1902,ccxlix,Gas and Water Orders Confirmation (No. 3) Act 1902,https://www.legislation.gov.uk/ukla/Edw7/2/249/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/2/249/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/2/249/pdfs/ukla_19020249_en.pdf,UK Local Acts,Local,True,True,True
1902,ccxlviii,Gas and Water Orders Confirmation (No. 1) Act 1902,https://www.legislation.gov.uk/ukla/Edw7/2/248/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/2/248/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/2/248/pdfs/ukla_19020248_en.pdf,UK Local Acts,Local,True,True,True
1902,ccxlvii,London United Tramways Act 1902,https://www.legislation.gov.uk/ukla/Edw7/2/247/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/2/247/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/2/247/pdfs/ukla_19020247_en.pdf,UK Local Acts,Local,True,True,True
1902,ccxlvi,Fleetwood Urban District Council Act 1902,https://www.legislation.gov.uk/ukla/Edw7/2/246/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/2/246/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/2/246/pdfs/ukla_19020246_en.pdf,UK Local Acts,Local,True,True,True
1902,ccxlv,Eastbourne Corporation Act 1902,https://www.legislation.gov.uk/ukla/Edw7/2/245/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/2/245/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/2/245/pdfs/ukla_19020245_en.pdf,UK Local Acts,Local,True,True,True
1902,ccxliv,Dublin Port and Docks Act 1902,https://www.legislation.gov.uk/ukla/Edw7/2/244/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/2/244/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/2/244/pdfs/ukla_19020244_en.pdf,UK Local Acts,Local,True,True,True
1902,ccxliii,London and India Docks Company (Various Powers) Act 1902,https://www.legislation.gov.uk/ukla/Edw7/2/243/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/2/243/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/2/243/pdfs/ukla_19020243_en.pdf,UK Local Acts,Local,True,True,True
1902,ccxlii,Great Western Railway (Crumlin Viaduct) Act 1902,https://www.legislation.gov.uk/ukla/Edw7/2/242/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/2/242/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/2/242/pdfs/ukla_19020242_en.pdf,UK Local Acts,Local,True,True,True
