year,num,name,page_url,plain_url,pdf_url,legislation_type,act_type,page_url_available,plain_url_available,pdf_url_available
1904,ccxlv,Carlisle Corporation Act 1904,https://www.legislation.gov.uk/ukla/Edw7/4/245/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/4/245/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/4/245/pdfs/ukla_19040245_en.pdf,UK Local Acts,Local,True,True,True
1904,ccxliv,London County Council (General Powers) Act 1904,https://www.legislation.gov.uk/ukla/Edw7/4/244/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/4/244/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/4/244/pdfs/ukla_19040244_en.pdf,UK Local Acts,Local,True,True,True
1904,ccxliii,"Middlesbrough, Stockon-on-Tees and Thornaby Tramways Act 1904",https://www.legislation.gov.uk/ukla/Edw7/4/243/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/4/243/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/4/243/pdfs/ukla_19040243_en.pdf,UK Local Acts,Local,True,True,True
1904,ccxlii,Clyde Navigation Act 1904,https://www.legislation.gov.uk/ukla/Edw7/4/242/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/4/242/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/4/242/pdfs/ukla_19040242_en.pdf,UK Local Acts,Local,True,True,True
1904,ccxli,Loch Leven Water Power (Amendment) Act 1904,https://www.legislation.gov.uk/ukla/Edw7/4/241/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/4/241/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/4/241/pdfs/ukla_19040241_en.pdf,UK Local Acts,Local,True,True,True
1904,ccxl,Leyton Urban District Council Act 1904,https://www.legislation.gov.uk/ukla/Edw7/4/240/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/4/240/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/4/240/pdfs/ukla_19040240_en.pdf,UK Local Acts,Local,True,True,True
1904,ccxxxix,Lancashire and Yorkshire Railway (Steam Vessels) Act 1904,https://www.legislation.gov.uk/ukla/Edw7/4/239/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/4/239/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/4/239/pdfs/ukla_19040239_en.pdf,UK Local Acts,Local,True,True,True
1904,ccxxxviii,Oakengates and Dawley Joint Water Board Act 1904,https://www.legislation.gov.uk/ukla/Edw7/4/238/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/4/238/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/4/238/pdfs/ukla_19040238_en.pdf,UK Local Acts,Local,True,True,True
1904,ccxxxvii,Bristol Tramways (Extensions) Act 1904,https://www.legislation.gov.uk/ukla/Edw7/4/237/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/4/237/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/4/237/pdfs/ukla_19040237_en.pdf,UK Local Acts,Local,True,True,True
1904,ccxxxvi,Newcastle and Gateshead Waterworks Act 1904,https://www.legislation.gov.uk/ukla/Edw7/4/236/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/4/236/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/4/236/pdfs/ukla_19040236_en.pdf,UK Local Acts,Local,True,True,True
1904,ccxxxv,Manchester Corporation (General Powers) Act 1904,https://www.legislation.gov.uk/ukla/Edw7/4/235/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/4/235/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/4/235/pdfs/ukla_19040235_en.pdf,UK Local Acts,Local,True,True,True
1904,ccxxxiv,Swindon Corporation Act 1904,https://www.legislation.gov.uk/ukla/Edw7/4/234/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/4/234/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/4/234/pdfs/ukla_19040234_en.pdf,UK Local Acts,Local,True,True,True
1904,ccxxxiii,Selby Urban District Council Act 1904,https://www.legislation.gov.uk/ukla/Edw7/4/233/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/4/233/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/4/233/pdfs/ukla_19040233_en.pdf,UK Local Acts,Local,True,True,True
1904,ccxxxii,Rotherham Corporation Act 1904,https://www.legislation.gov.uk/ukla/Edw7/4/232/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/4/232/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/4/232/pdfs/ukla_19040232_en.pdf,UK Local Acts,Local,True,True,True
1904,ccxxxi,London County Council (Tramways and Improvements) Act 1904,https://www.legislation.gov.uk/ukla/Edw7/4/231/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/4/231/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/4/231/pdfs/ukla_19040231_en.pdf,UK Local Acts,Local,True,True,True
1904,ccxxx,"Neath, Pontardawe and Brynaman Railway Act 1904",https://www.legislation.gov.uk/ukla/Edw7/4/230/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/4/230/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/4/230/pdfs/ukla_19040230_en.pdf,UK Local Acts,Local,True,True,True
1904,ccxxix,Belfast Corporation (Tramways) Act 1904,https://www.legislation.gov.uk/ukla/Edw7/4/229/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/4/229/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/4/229/pdfs/ukla_19040229_en.pdf,UK Local Acts,Local,True,True,True
1904,ccxxviii,Belfast and North East Ireland Electricity and Power-Gas Act 1904,https://www.legislation.gov.uk/ukla/Edw7/4/228/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/4/228/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/4/228/pdfs/ukla_19040228_en.pdf,UK Local Acts,Local,True,True,True
1904,ccxxvii,Barry Railway (Steam Vessels) Act 1904,https://www.legislation.gov.uk/ukla/Edw7/4/227/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/4/227/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/4/227/pdfs/ukla_19040227_en.pdf,UK Local Acts,Local,True,True,True
1904,ccxxvi,Stretford Urban District Council Act 1904,https://www.legislation.gov.uk/ukla/Edw7/4/226/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/4/226/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/4/226/pdfs/ukla_19040226_en.pdf,UK Local Acts,Local,True,True,True
1904,ccxxv,Trafford Park Act 1904,https://www.legislation.gov.uk/ukla/Edw7/4/225/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/4/225/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/4/225/pdfs/ukla_19040225_en.pdf,UK Local Acts,Local,True,True,True
1904,ccxxiv,Buxton Urban District Council Act 1904,https://www.legislation.gov.uk/ukla/Edw7/4/224/contents/enacted,https://www.legislation.gov.uk/ukla/Edw7/4/224/contents?view=plain,https://www.legislation.gov.uk/ukla/Edw7/4/224/pdfs/ukla_19040224_en.pdf,UK Local Acts,Local,True,True,True
